timeStamp,P1,P2,P3,P4,P5,P6,P7
2018-09-25 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-25 16:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-25 16:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-25 16:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-25 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-25 17:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-25 17:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-25 17:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-25 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-25 18:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-25 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-25 18:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-25 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-25 19:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-25 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-25 19:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-25 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-25 20:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-25 20:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-25 20:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-25 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-25 21:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-25 21:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-25 21:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-25 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-25 22:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-25 22:30:00,0.0,0.0,0.2912,0.124,0.0,0.082326,0.02241
2018-09-25 22:45:00,0.035156,0.07035,1.036,0.369,0.184743,0.30546,0.148449
2018-09-25 23:00:00,0.024609,0.30471,2.3912,0.6809999999999999,0.6252840000000001,0.405336,0.373562
2018-09-25 23:15:00,0.2636719999999999,0.54789,4.0992,0.8140000000000001,1.293201,0.4541199999999999,0.678339
2018-09-25 23:30:00,0.326953,0.60669,5.1128,0.915,2.074806,0.783654,0.997152
2018-09-25 23:45:00,0.467578,0.76923,6.4904,1.116,3.083787,1.309361,1.281915
2018-09-26 00:00:00,0.4992189999999999,0.98805,8.002399,1.391,2.401659,1.62527,1.582218
2018-09-26 00:15:00,0.474609,0.96159,9.7104,2.095,3.339585,2.122169,1.944291
2018-09-26 00:30:00,0.573047,1.06449,11.7432,2.398,2.9700990000000003,2.682631,2.30249
2018-09-26 00:45:00,0.759375,1.50969,12.7176,2.943,3.638016,4.801451999999999,2.4137310000000003
2018-09-26 01:00:00,0.949219,2.17476,13.6472,3.045,4.632786,7.183242,3.127533
2018-09-26 01:15:00,1.35,2.72916,14.8344,4.328,3.524328,5.069617,3.428755
2018-09-26 01:30:00,1.764844,3.28755,16.027201,6.711,3.865392,8.874672,3.689036
2018-09-26 01:45:00,2.608594,3.4570199999999995,17.796801000000002,7.305,5.343336,10.9924,4.0284580000000005
2018-09-26 02:00:00,1.747266,4.5576300000000005,14.1344,4.1160000000000005,5.82651,11.78817,4.241974
2018-09-26 02:15:00,1.606641,5.38692,18.580799,4.938,5.286492,12.17723,4.6891370000000006
2018-09-26 02:30:00,1.7542970000000002,7.5474,21.162399,3.447,6.053886,7.279942,4.222417
2018-09-26 02:45:00,1.982812,10.87401,19.5776,3.782,6.181785,6.851456,2.632086
2018-09-26 03:00:00,2.200781,9.417871,19.908001,6.055,6.764436,6.903761,4.261012
2018-09-26 03:15:00,2.598047,13.62018,23.5144,6.256001,6.480216,7.963315,5.1945440000000005
2018-09-26 03:30:00,2.517187,14.29302,18.121599,7.099,6.778647,6.990705,5.132346
2018-09-26 03:45:00,1.996875,10.61298,14.224,3.483,7.1481330000000005,8.684677,3.648909
2018-09-26 04:00:00,1.726172,11.42589,11.1888,6.193,6.67917,8.441914,4.829799
2018-09-26 04:15:00,1.845703,13.394429999999998,12.4488,4.1,8.114481,10.3219,5.22836
2018-09-26 04:30:00,1.891406,15.14478,12.7008,6.210001,8.796609,9.892833,5.103627
2018-09-26 04:45:00,2.257031,13.314420000000002,18.676001,5.332000000000001,8.924508,9.196528,4.539227
2018-09-26 05:00:00,3.772265,13.46205,20.871201,6.471,8.313435,8.991234,4.364202
2018-09-26 05:15:00,3.659765,10.78833,17.5336,8.488999999999999,8.10027,10.25406,5.113972
2018-09-26 05:30:00,3.835547,13.25163,20.608,6.312,7.1481330000000005,9.841741,5.036093
2018-09-26 05:45:00,4.285547,10.79547,19.1632,4.993,7.929738,8.787382000000001,4.353629
2018-09-26 06:00:00,4.011328,8.988000999999999,14.056,4.734,7.38972,9.183192,4.655752
2018-09-26 06:15:00,1.986328,4.458721,7.8344,4.248,6.565482,7.693475999999999,4.435669
2018-09-26 06:30:00,1.940625,5.28717,9.9288,3.915,6.849702000000001,8.072891,4.245912000000001
2018-09-26 06:45:00,2.837109,7.481669999999999,14.6328,3.488,8.299224,7.009583999999999,3.816237
2018-09-26 07:00:00,3.107812,6.55557,13.4232,3.443,8.697132,6.372627,3.798095
2018-09-26 07:15:00,2.75625,9.069271,9.4304,2.957,7.219188000000001,4.95906,3.310704
2018-09-26 07:30:00,2.464453,8.346241000000001,5.0624,2.954,5.883354,5.537072,3.038128
2018-09-26 07:45:00,2.158594,7.3794,6.9328,2.6,7.759206,4.213971,2.863177
2018-09-26 08:00:00,1.894922,6.12381,4.5696,2.106,6.579692999999999,3.277097,2.33492
2018-09-26 08:15:00,1.532812,5.37474,6.1432,1.764,3.467484,3.126763,2.019829
2018-09-26 08:30:00,0.0,4.5759,4.396,1.388,1.961118,2.296635,1.603784
2018-09-26 08:45:00,0.0,3.4078800000000005,4.48,1.106,1.293201,1.67313,1.2125709999999998
2018-09-26 09:00:00,0.0,2.39652,1.5176,0.82,1.165302,1.271777,0.885057
2018-09-26 09:15:00,0.0,1.56303,1.8648,0.568,0.696339,0.966722,0.5112899999999999
2018-09-26 09:30:00,0.242578,0.4911899999999999,0.8456,0.326,0.355275,0.361056,0.253936
2018-09-26 09:45:00,0.108984,0.17199,0.4592,0.136,0.3836969999999999,0.448866,0.074906
2018-09-26 10:00:00,0.0,0.05922,0.0,0.015,0.0,0.17614,0.0
2018-09-26 10:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-26 10:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-26 10:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-26 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-26 11:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-26 11:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-26 11:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-26 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-26 12:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-26 12:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-26 12:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-26 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-26 13:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-26 13:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-26 13:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-26 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-26 14:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-26 14:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-26 14:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-26 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-26 15:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-26 15:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-26 15:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-26 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-26 16:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-26 16:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-26 16:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-26 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-26 17:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-26 17:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-26 17:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-26 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-26 18:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-26 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-26 18:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-26 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-26 19:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-26 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-26 19:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-26 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-26 20:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-26 20:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-26 20:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-26 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-26 21:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-26 21:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-26 21:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-26 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-26 22:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-26 22:30:00,0.038672,0.0,0.0,0.14,0.0,0.101608,0.019948
2018-09-26 22:45:00,0.1125,0.44898,0.0,0.3929999999999999,0.0,0.357592,0.10601
2018-09-26 23:00:00,0.309375,0.54852,0.14,0.738,0.0,0.816445,0.286916
2018-09-26 23:15:00,0.587109,1.14471,0.4144,1.16,0.483174,1.424709,0.451885
2018-09-26 23:30:00,0.682031,1.62582,0.8456,1.6230000000000002,1.335834,2.095613,0.6353489999999999
2018-09-26 23:45:00,0.5273439999999999,2.415,1.5848,2.16,1.520577,3.2661860000000003,0.968655
2018-09-27 00:00:00,0.980859,3.31485,1.9208,2.749,3.083787,2.405402,0.709126
2018-09-27 00:15:00,1.385156,4.07316,1.4896,3.2310000000000003,2.344815,5.559183999999999,0.55418
2018-09-27 00:30:00,1.6417970000000002,4.89951,1.4112,3.834,3.4390620000000003,4.557765,0.24103
2018-09-27 00:45:00,1.972266,5.521111,1.0304,4.334,4.97385,6.171316,0.308184
2018-09-27 01:00:00,1.705078,6.05094,1.232,4.949,6.25284,7.453658,0.31468
2018-09-27 01:15:00,2.457422,7.66668,1.4728,3.363,6.480216,8.399596,0.561883
2018-09-27 01:30:00,2.805469,6.59064,3.0184,5.818,7.716572999999999,9.353271,0.969087
2018-09-27 01:45:00,3.0375,9.674701,1.736,5.631,8.5266,10.22826,1.142066
2018-09-27 02:00:00,3.287109,8.0892,1.288,6.744,9.407682,11.17962,1.336834
2018-09-27 02:15:00,2.914453,7.60116,3.0184,6.1160000000000005,10.00454,12.09866,1.112853
2018-09-27 02:30:00,2.742188,11.34084,1.6688,7.002999999999999,10.55877,12.62471,1.4204
2018-09-27 02:45:00,3.009375,8.638142,0.9968,7.324,11.08458,12.97168,1.656255
2018-09-27 03:00:00,3.287109,10.0674,1.6128,7.617000999999999,11.43985,13.211379999999998,1.327519
2018-09-27 03:15:00,2.844141,5.02761,2.1448,7.749001,11.99408,13.60875,1.459771
2018-09-27 03:30:00,4.313672,6.788461,3.9592,7.824,9.350838,14.94432,1.049045
2018-09-27 03:45:00,2.8230470000000003,4.692871,3.92,8.078,13.31571,11.21628,2.5589150000000003
2018-09-27 04:00:00,3.023438,3.63699,8.903999,8.871,9.052407,12.24974,1.920323
2018-09-27 04:15:00,2.6507810000000003,6.230071,3.5,5.931,9.09504,7.85605,2.14165
2018-09-27 04:30:00,3.171094,6.15489,2.6544,5.377000000000001,7.1055,7.289237,1.9393
2018-09-27 04:45:00,2.221875,7.202371,1.96,6.448,6.522849,8.923976,2.287887
2018-09-27 05:00:00,2.882812,2.51265,3.2592,5.433,10.08981,7.851085,2.175684
2018-09-27 05:15:00,2.826562,1.27302,1.8256,4.499,6.892335000000001,7.793236999999999,1.620393
2018-09-27 05:30:00,2.893359,0.6371399999999999,6.9832,5.159,4.732263,5.193278,1.584383
2018-09-27 05:45:00,3.273047,0.44583,2.4416,8.265,5.528079,5.175786,1.071274
2018-09-27 06:00:00,1.589062,1.48155,0.9408,4.126,4.40541,6.5223260000000005,1.412181
2018-09-27 06:15:00,2.074219,2.2512,1.0696,5.118,4.732263,5.295753,1.568689
2018-09-27 06:30:00,1.627734,2.72811,1.9656,3.442,2.771145,4.579415,1.190706
2018-09-27 06:45:00,1.458984,2.44083,2.3912,5.395,2.600613,4.193881,1.01054
2018-09-27 07:00:00,0.819141,4.00176,3.4216,2.844,4.078557,4.874367,0.914194
2018-09-27 07:15:00,0.678516,3.26634,3.0632,3.5780000000000003,3.112209,5.1569080000000005,0.666362
2018-09-27 07:30:00,0.555469,1.5861299999999998,1.6184,2.745,2.458503,3.812099,1.162669
2018-09-27 07:45:00,0.6679689999999999,0.66969,0.6104,2.585,1.84743,2.519192,1.1650120000000002
2018-09-27 08:00:00,0.555469,0.9009,0.14,2.727,0.696339,1.971893,0.4748989999999999
2018-09-27 08:15:00,0.4253909999999999,0.60249,0.0,1.973,0.7673939999999999,1.0283790000000002,0.344974
2018-09-27 08:30:00,0.439453,0.35385,0.0,1.148,0.369486,0.619695,0.5378539999999999
2018-09-27 08:45:00,0.358594,0.14973,0.0,0.631,0.0,0.557287,0.305137
2018-09-27 09:00:00,0.16875,0.03192,0.0,0.33,0.213165,0.52155,0.176252
2018-09-27 09:15:00,0.105469,0.13776,0.0,0.272,0.113688,0.367579,0.00829
2018-09-27 09:30:00,0.0,0.01176,0.0,0.163,0.0,0.0966429999999999,0.0
2018-09-27 09:45:00,0.0,0.0105,0.0,0.057,0.0,0.1204869999999999,0.0
2018-09-27 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-27 10:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-27 10:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-27 10:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-27 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-27 11:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-27 11:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-27 11:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-27 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-27 12:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-27 12:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-27 12:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-27 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-27 13:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-27 13:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-27 13:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-27 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-27 14:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-27 14:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-27 14:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-27 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-27 15:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-27 15:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-27 15:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-27 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-27 16:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-27 16:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-27 16:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-27 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-27 17:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-27 17:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-27 17:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-27 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-27 18:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-27 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-27 18:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-27 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-27 19:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-27 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-27 19:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-27 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-27 20:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-27 20:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-27 20:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-27 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-27 21:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-27 21:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-27 21:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-27 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-27 22:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-27 22:30:00,0.05625,0.0,0.3976,0.17,0.0,0.140577,0.0498959999999999
2018-09-27 22:45:00,0.196875,0.41496,1.5232,0.467,0.255798,0.609476,0.209884
2018-09-27 23:00:00,0.379687,1.00842,2.9344,0.885,0.795816,1.269641,0.3185
2018-09-27 23:15:00,0.643359,1.82469,4.5416,1.3969999999999998,1.5347879999999998,2.07125,0.268829
2018-09-27 23:30:00,0.938672,2.76885,6.0704,1.916,2.373237,3.033122,0.4056869999999999
2018-09-27 23:45:00,1.255078,3.84405,7.5152,2.52,3.339585,4.080264,0.439009
2018-09-28 00:00:00,1.560937,4.92555,8.9544,3.154,4.320144,5.152751,0.457275
2018-09-28 00:15:00,1.877344,6.0312,10.7968,3.77,5.243859,6.23078,0.529782
2018-09-28 00:30:00,2.197266,7.08246,12.6224,4.354,6.096519,7.284733999999999,0.6860569999999999
2018-09-28 00:45:00,2.496094,8.04825,14.0728,4.906000000000001,6.9065460000000005,8.2656,0.636678
2018-09-28 01:00:00,2.745703,8.969941,15.3944,5.396,7.744994999999999,9.183366,1.446291
2018-09-28 01:15:00,2.970703,9.854881,16.6152,5.843999999999999,8.512389,10.05795,1.4170040000000002
2018-09-28 01:30:00,3.255469,10.67136,17.746401000000002,6.319,9.450315,10.80003,2.088084
2018-09-28 01:45:00,3.420703,11.37465,18.788,6.7,10.21771,11.42019,3.166226
2018-09-28 02:00:00,3.63164,11.94438,19.712,7.0,10.72931,11.99982,4.969374
2018-09-28 02:15:00,3.793359,12.51852,20.6304,7.462999999999999,11.09879,12.47334,5.135225
2018-09-28 02:30:00,3.969141000000001,13.03785,21.3584,7.771,11.55354,12.83763,5.288417
2018-09-28 02:45:00,4.05,13.55193,21.8288,7.937,12.09356,13.05164,5.477869
2018-09-28 03:00:00,4.197655999999999,13.73337,22.3552,8.224,12.43462,13.52879,5.642655
2018-09-28 03:15:00,4.267969,14.11284,22.444799,8.318000999999999,12.64779,13.86058,5.717026000000001
2018-09-28 03:30:00,4.173047,14.47047,22.652,8.504000999999999,12.77569,13.99804,5.809667
2018-09-28 03:45:00,4.303125,14.33292,23.296,8.518001,13.0457,14.38773,5.850054
2018-09-28 04:00:00,4.1765620000000006,13.84068,19.572001,8.574,13.10254,14.19034,5.874147
2018-09-28 04:15:00,4.204688,14.42049,21.8176,8.576,13.10254,14.55088,5.850985
2018-09-28 04:30:00,4.257422,14.098770000000002,20.406401,8.613000999999999,13.11675,14.39506,5.817545
2018-09-28 04:45:00,4.183594,13.96248,20.5408,8.571,13.10254,14.21361,5.698888
2018-09-28 05:00:00,4.071094,13.67625,21.666401,8.335,13.05991,13.97546,5.734305
2018-09-28 05:15:00,4.011328,13.56957,13.4456,8.283999999999999,12.74727,13.8596,5.5453220000000005
2018-09-28 05:30:00,4.018358999999999,13.13361,5.3984,8.052,12.50568,13.56037,5.388980999999999
2018-09-28 05:45:00,3.867188,12.40029,4.6536,7.935,12.24988,13.34682,5.130486
2018-09-28 06:00:00,3.754687,12.08088,11.3848,7.595,11.99408,12.82729,4.854734
2018-09-28 06:15:00,3.638672,11.97147,17.623199,7.202000000000001,11.46828,12.28138,4.845646
2018-09-28 06:30:00,3.469922,11.09913,12.2584,6.885,10.89984,11.82911,4.611017
2018-09-28 06:45:00,3.248437,9.34164,17.5896,6.41,10.40245,11.33492,4.312114
2018-09-28 07:00:00,2.998828,3.51876,2.5984,6.002999999999999,9.66348,10.64231,4.071525
2018-09-28 07:15:00,2.731641,1.80075,3.5224,5.434,8.867664,10.01938,3.731115
2018-09-28 07:30:00,2.503125,2.78796,8.679999,4.996,8.128692,9.111777,3.373618
2018-09-28 07:45:00,2.179688,7.262221,3.136,4.398,7.233399,8.006499,2.976458
2018-09-28 08:00:00,1.866797,6.288031,1.1704,3.843,6.267051,7.202812,2.575593
2018-09-28 08:15:00,1.539844,5.162011,4.4016,3.221,5.457024,6.184362999999999,2.10001
2018-09-28 08:30:00,1.251562,4.28967,1.8928,2.614,4.504887,5.2034970000000005,1.7018330000000002
2018-09-28 08:45:00,0.945703,3.47424,0.7056,2.016,3.481695,4.032635,1.259208
2018-09-28 09:00:00,0.643359,2.53554,0.0784,1.507,2.515347,3.043975,0.5344
2018-09-28 09:15:00,0.397266,1.4945700000000002,0.8288,1.0,1.7053200000000002,2.088742,0.251325
2018-09-28 09:30:00,0.217969,0.96558,0.5432,0.602,0.895293,1.181658,0.2532
2018-09-28 09:45:00,0.017578,0.39228,0.196,0.288,0.255798,0.513872,0.0695929999999999
2018-09-28 10:00:00,0.0,0.07581,0.0,0.072,0.0,0.126491,0.0
2018-09-28 10:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-28 10:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-28 10:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-28 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-28 11:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-28 11:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-28 11:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-28 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-28 12:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-28 12:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-28 12:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-28 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-28 13:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-28 13:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-28 13:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-28 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-28 14:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-28 14:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-28 14:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-28 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-28 15:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-28 15:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-28 15:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-28 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-28 16:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-28 16:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-28 16:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-28 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-28 17:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-28 17:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-28 17:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-28 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-28 18:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-28 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-28 18:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-28 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-28 19:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-28 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-28 19:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-28 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-28 20:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-28 20:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-28 20:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-28 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-28 21:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-28 21:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
